geoid,ams_bus,bus_vac,bus_vac_rate
29019001400,446,65,0.14573991031390135
29019000900,550,70,0.12727272727272726
29051010400,167,6,0.03592814371257485
29051010900,111,9,0.08108108108108109
29141470200,58,0,0
29007950400,256,22,0.0859375
29137960200,147,8,0.05442176870748299
29195090700,136,33,0.2426470588235294
29121960400,237,1,0.004219409282700422
29199480200,321,58,0.1806853582554517
29073960500,110,0,0
29199480100,33,0,0
29045950200,52,0,0
29211480200,19,0,0
29135385300,47,0,0
29073960200,32,0,0
29027070800,226,0,0
29131962800,330,0,0
29047021208,109,11,0.10091743119266056
29047020603,18,2,0.1111111111111111
29047020300,206,19,0.09223300970873786
29095000900,46,4,0.08695652173913043
29095010204,67,4,0.05970149253731343
29095017300,172,26,0.1511627906976744
29095012903,72,26,0.3611111111111111
29095007100,194,24,0.12371134020618557
29095007300,599,120,0.2003338898163606
29095012904,163,0,0
29095013003,61,0,0
29047022100,1505,149,0.09900332225913622
29095014400,24,0,0
29165030306,7,0,0
29021002800,23,0,0
29025950200,175,16,0.09142857142857143
29147470200,41,0,0
29087960200,135,16,0.11851851851851852
29095007200,56,5,0.08928571428571429
29095009300,162,14,0.08641975308641975
29021000900,119,21,0.17647058823529413
29061470200,231,32,0.13852813852813853
29021000300,76,7,0.09210526315789473
29119070400,150,0,0
29021002200,84,4,0.047619047619047616
29217950300,132,8,0.06060606060606061
29097010200,170,7,0.041176470588235294
29013070100,96,0,0
29217950600,54,0,0
29145020502,282,44,0.15602836879432624
29145020602,128,0,0
29097010800,136,23,0.16911764705882354
29095012400,312,87,0.27884615384615385
29095011406,55,20,0.36363636363636365
29095019300,101,1,0.009900990099009901
29095015600,93,9,0.0967741935483871
29095017900,536,77,0.14365671641791045
29101960400,107,2,0.018691588785046728
29095014702,106,10,0.09433962264150944
29095014120,29,0,0
29101960200,201,31,0.15422885572139303
29095013802,387,62,0.16020671834625322
29095014005,92,0,0
29095012100,93,6,0.06451612903225806
29177080200,332,62,0.18674698795180722
29095005400,59,12,0.2033898305084746
29095008000,110,16,0.14545454545454545
29095016700,417,62,0.1486810551558753
29037060600,249,24,0.0963855421686747
29095018600,65,2,0.03076923076923077
29145020700,52,0,0
29215480300,332,35,0.10542168674698796
29109470601,285,44,0.1543859649122807
29215480100,84,0,0
29169470500,65,0,0
29203470200,104,0,0
29055450301,44,0,0
29043020102,75,0,0
29077005200,46,0,0
29043020303,167,0,0
29209090200,102,0,0
29043020305,243,0,0
29077004803,330,93,0.2818181818181818
29043020302,237,0,0
29091090600,106,0,0
29213480401,79,0,0
29043020205,79,0,0
20139010200,68,14,0.20588235294117646
20139010300,41,0,0
20061000800,85,1,0.011764705882352941
20061000700,45,2,0.044444444444444446
19155031200,265,116,0.4377358490566038
20085082700,318,33,0.10377358490566038
20161000600,178,21,0.11797752808988764
20177003500,75,0,0
19155031400,47,2,0.0425531914893617
20091052419,26,0,0
20091053201,1210,100,0.08264462809917356
20091052405,241,35,0.14522821576763487
20091052421,191,32,0.16753926701570682
20103071600,11,0,0
20091051803,112,18,0.16071428571428573
20059954100,50,0,0
20011956000,320,54,0.16875
20091051804,656,52,0.07926829268292683
20021958200,39,0,0
20091052418,130,7,0.05384615384615385
20091053803,246,2,0.008130081300813009
20087020102,64,0,0
20091980001,898,114,0.12694877505567928
20091053414,150,1,0.006666666666666667
20021958600,226,52,0.23008849557522124
20091051500,127,19,0.14960629921259844
20011955800,170,20,0.11764705882352941
20091053421,8,0,0
20045000501,113,15,0.13274336283185842
20103070500,281,48,0.1708185053380783
29077001500,91,16,0.17582417582417584
20209044805,98,0,0
20091053703,10,1,0.1
20103071000,15,0,0
29077002200,838,127,0.1515513126491647
20103071400,24,0,0
20045000100,241,27,0.11203319502074689
29077000100,625,73,0.1168
20091052907,196,0,0
20091053502,288,37,0.1284722222222222
20091053555,618,18,0.02912621359223301
20091052904,6,0,0
29077000501,37,6,0.16216216216216217
20045000702,207,16,0.07729468599033816
29077004201,26,0,0
20173010107,74,8,0.10810810810810811
20173009503,417,0,0
20173006600,64,5,0.078125
20173008000,122,13,0.10655737704918032
20173009302,165,22,0.13333333333333333
20079030500,190,3,0.015789473684210527
20173001400,65,8,0.12307692307692308
20173009505,63,3,0.047619047619047616
20169000800,122,18,0.14754098360655737
20173008300,63,3,0.047619047619047616
20173009507,53,0,0
20099950100,135,17,0.1259259259259259
20173001500,109,25,0.22935779816513763
20125951200,123,23,0.18699186991869918
20159967100,82,0,0
20173007204,140,28,0.2
20143085700,204,9,0.04411764705882353
20099950800,20,0,0
20035493600,95,2,0.021052631578947368
20185470600,133,15,0.11278195488721804
20167973800,434,100,0.2304147465437788
20179952700,19,2,0.10526315789473684
20155001600,18,0,0
20051072701,328,38,0.11585365853658537
20051073000,111,12,0.10810810810810811
20155000800,233,52,0.22317596566523606
20155000300,126,7,0.05555555555555555
20009971500,191,36,0.18848167539267016
20055960100,82,1,0.012195121951219513
20183475900,69,0,0
31153010108,175,13,0.07428571428571429
20155001700,40,0,0
20155000400,52,27,0.5192307692307693
31039972900,57,0,0
20057961900,301,34,0.11295681063122924
20089576100,17,3,0.17647058823529413
20111000500,286,63,0.2202797202797203
20115489700,167,16,0.09580838323353294
20177002701,160,27,0.16875
20177003400,69,0,0
20017960600,39,1,0.02564102564102564
20177001000,52,9,0.17307692307692307
20177003301,21,6,0.2857142857142857
20177002400,354,16,0.04519774011299435
20201978700,90,0,0
20095961300,60,0,0
20015020500,214,38,0.17757009345794392
20191962100,153,18,0.11764705882352941
31055003600,203,7,0.034482758620689655
31055000300,21,9,0.42857142857142855
31055000200,92,14,0.15217391304347827
31153010624,58,1,0.017241379310344827
31055007472,112,0,0
31025965800,37,0,0
31055005902,55,11,0.2
31053964100,128,8,0.0625
31173940200,19,0,0
31153010617,202,23,0.11386138613861387
31155968100,33,1,0.030303030303030304
31021963400,27,0,0
31055007453,3,0,0
31055007463,482,0,0
31055006303,69,14,0.2028985507246377
31055004000,279,50,0.17921146953405018
31053963800,320,26,0.08125
31153010203,115,19,0.16521739130434782
31153010629,600,0,0
31055002300,27,11,0.4074074074074074
31055006604,82,11,0.13414634146341464
31055007468,104,19,0.18269230769230768
31055007467,183,30,0.16393442622950818
31055004300,158,21,0.13291139240506328
31109001700,34,3,0.08823529411764706
31151960600,308,21,0.06818181818181818
31147968500,52,0,0
31109001102,31,1,0.03225806451612903
31067964800,234,20,0.08547008547008547
31143960100,49,0,0
31109001800,216,45,0.20833333333333334
31109010202,67,0,0
31109003716,150,0,0
31109003104,29,3,0.10344827586206896
31067964600,18,0,0
31151960800,4,0,0
31109001500,219,27,0.1232876712328767
31109003709,53,0,0
31055007443,142,18,0.1267605633802817
22071013700,161,1,0.006211180124223602
22071007101,189,0,0
22071012200,55,2,0.03636363636363636
22071014400,122,0,0
22071001736,155,4,0.025806451612903226
22071000615,143,9,0.06293706293706294
22105954400,284,21,0.07394366197183098
22071007501,30,2,0.06666666666666667
22071001100,185,2,0.010810810810810811
22071007606,71,1,0.014084507042253521
22071008200,177,8,0.04519774011299435
22051027100,105,9,0.08571428571428572
22071009200,43,3,0.06976744186046512
22071002200,8,0,0
22071004500,80,1,0.0125
22051028200,203,8,0.03940886699507389
22071000904,18,2,0.1111111111111111
22071001401,26,5,0.19230769230769232
22101040700,68,1,0.014705882352941176
22051027000,165,20,0.12121212121212122
22089062500,91,1,0.01098901098901099
22071012101,8,0,0
22057021300,137,29,0.2116788321167883
22051022302,233,26,0.11158798283261803
31145963200,201,6,0.029850746268656716
31111960200,614,86,0.14006514657980457
31105954500,277,69,0.2490974729241877
22051020202,237,25,0.10548523206751055
31075956300,12,0,0
31157953500,388,55,0.14175257731958762
31047968100,36,0,0
22051023600,180,29,0.16111111111111112
22051021801,386,27,0.06994818652849741
22051020515,67,12,0.1791044776119403
31157953200,9,0,0
31135959300,175,0,0
22087030206,30,0,0
22089062302,57,1,0.017543859649122806
22071000601,15,1,0.06666666666666667
22051025600,290,27,0.09310344827586207
22051021804,644,23,0.03571428571428571
22051025800,94,5,0.05319148936170213
22051027805,100,12,0.12
22051020101,62,6,0.0967741935483871
22087030500,77,2,0.025974025974025976
22051027807,470,64,0.13617021276595745
22051022102,282,24,0.0851063829787234
22051025002,104,7,0.0673076923076923
22051020512,99,33,0.3333333333333333
31119960900,142,17,0.11971830985915492
31143960000,71,0,0
31089974200,60,0,0
31081969200,37,0,0
31167962200,27,0,0
31079000700,333,24,0.07207207207207207
31141965298,54,3,0.05555555555555555
31079000500,90,2,0.022222222222222223
31179978600,28,1,0.03571428571428571
31047968500,303,44,0.14521452145214522
31129960000,43,0,0
31019969203,267,20,0.0749063670411985
22031950200,57,0,0
22017024102,66,2,0.030303030303030304
22015010900,113,0,0
22015011109,335,5,0.014925373134328358
22017020600,27,5,0.18518518518518517
22015010804,39,4,0.10256410256410256
22017024106,157,5,0.03184713375796178
22017023800,99,7,0.0707070707070707
22017023904,371,13,0.03504043126684636
22015010500,303,25,0.08250825082508251
22081960300,157,0,0
22015011110,305,12,0.03934426229508197
22015011103,35,0,0
22017024303,682,35,0.051319648093841645
22073010301,56,8,0.14285714285714285
22013970300,59,0,0
22017024000,115,1,0.008695652173913044
22065960300,63,9,0.14285714285714285
22041950200,89,0,0
22049970400,141,9,0.06382978723404255
22083970600,75,0,0
22123000200,101,0,0
22061960800,86,6,0.06976744186046512
22079012600,533,93,0.17448405253283303
22079012200,278,40,0.14388489208633093
22025000200,244,46,0.1885245901639344
22073005302,345,21,0.06086956521739131
22069000500,521,9,0.01727447216890595
22079013500,47,0,0
22115950400,226,38,0.168141592920354
22029000300,158,4,0.02531645569620253
22115950704,1,0,0
22115950800,90,0,0
22105954800,80,4,0.05
22105953600,234,12,0.05128205128205128
22105953200,32,0,0
22103040708,33,0,0
22099020501,238,30,0.12605042016806722
22103040803,216,0,0
22103040305,520,0,0
22091951200,94,0,0
22103041101,21,0,0
22055000700,313,10,0.03194888178913738
22103041212,18,0,0
22055000200,126,18,0.14285714285714285
22113951100,111,0,0
22093040300,41,0,0
22047953101,257,25,0.09727626459143969
22005030401,466,50,0.1072961373390558
22047953000,48,6,0.125
22033003604,289,36,0.1245674740484429
22033003300,170,32,0.18823529411764706
22033002700,94,7,0.07446808510638298
22125951800,64,0,0
22033003804,584,52,0.08904109589041095
22077952400,9,0,0
22033004401,149,2,0.013422818791946308
22033001900,195,8,0.041025641025641026
22033004800,82,8,0.0975609756097561
22033004301,92,0,0
05119001200,92,7,0.07608695652173914
05119001501,515,9,0.017475728155339806
05067480300,329,56,0.1702127659574468
05093010100,827,138,0.16686819830713423
05119004006,136,15,0.11029411764705882
05119004500,288,11,0.03819444444444445
05119004218,89,3,0.033707865168539325
05119004216,668,2,0.0029940119760479044
05119003402,60,1,0.016666666666666666
05125010506,80,2,0.025
05093010200,239,22,0.09205020920502092
05125010507,37,0,0
05093010700,156,1,0.00641025641025641
05119004107,293,26,0.08873720136518772
05119003707,81,4,0.04938271604938271
05119004221,95,7,0.07368421052631578
05145070100,55,0,0
05113950100,77,0,0
05117460100,144,0,0
05001480800,20,0,0
05067480500,22,0,0
05059020200,313,32,0.10223642172523961
05109953500,89,0,0
05023480202,131,0,0
05069002104,69,0,0
05139950100,44,0,0
22003950100,12,1,0.08333333333333333
05133080300,392,41,0.10459183673469388
05061950300,421,43,0.1021377672209026
22003950400,49,5,0.10204081632653061
05051010600,216,20,0.09259259259259259
05069000303,173,32,0.18497109826589594
05069000301,64,2,0.03125
05133080400,28,0,0
05017080100,89,2,0.02247191011235955
22097961300,208,43,0.20673076923076922
22019000900,283,42,0.14840989399293286
22045031600,55,0,0
22045031200,261,22,0.0842911877394636
22019000700,584,55,0.09417808219178082
22113951001,127,3,0.023622047244094488
22001960400,68,0,0
22099020900,134,33,0.2462686567164179
22011960600,55,0,0
22019003101,253,17,0.06719367588932806
22055002102,67,1,0.014925373134328358
22019003500,119,12,0.10084033613445378
22053000600,105,16,0.1523809523809524
22099020800,28,1,0.03571428571428571
22019001300,188,8,0.0425531914893617
22113951002,104,13,0.125
22097961100,163,28,0.17177914110429449
05005950700,101,0,0
05143010508,55,0,0
05007020501,492,54,0.10975609756097561
05143010501,353,0,0
05007020803,27,0,0
05005950300,755,36,0.04768211920529802
05143010403,845,23,0.027218934911242602
05115951502,180,16,0.08888888888888889
05083950200,51,0,0
05131000700,136,24,0.17647058823529413
05131000200,95,17,0.17894736842105263
05143010302,388,21,0.05412371134020619
05131010302,35,0,0
05131010101,51,1,0.0196078431372549
05033020302,125,5,0.04
05115950800,34,0,0
05115951000,24,0,0
05007021102,227,6,0.02643171806167401
05007021202,244,12,0.04918032786885246
05083950400,25,0,0
05131001305,93,7,0.07526881720430108
05031001000,45,0,0
05031000801,85,0,0
05077470300,330,70,0.21212121212121213
05055480600,126,0,0
05123960400,275,23,0.08363636363636363
05123960100,87,0,0
05031000601,99,2,0.020202020202020204
05135470300,164,6,0.036585365853658534
40083600800,134,0,0
40109108708,51,0,0
40109108511,695,10,0.014388489208633094
40051000903,102,0,0
40051000800,69,0,0
40027202405,17,0,0
40027202600,104,0,0
40027202404,31,0,0
40083600700,41,0,0
40051000901,16,0,0
40109108217,143,5,0.03496503496503497
40015162200,11,0,0
40011958800,4,0,0
40137000902,227,40,0.1762114537444934
40027200400,230,60,0.2608695652173913
40049681700,21,0,0
40109105904,783,22,0.0280970625798212
40109106502,334,73,0.218562874251497
40109106501,420,60,0.14285714285714285
40109107801,33,5,0.15151515151515152
40109107806,229,30,0.13100436681222707
40109103700,107,23,0.21495327102803738
40109107706,33,4,0.12121212121212122
40109105500,88,8,0.09090909090909091
40109108403,142,17,0.11971830985915492
40027201102,49,12,0.24489795918367346
40109108313,51,4,0.0784313725490196
40109106607,248,59,0.23790322580645162
40017300904,33,0,0
40109101700,55,2,0.03636363636363636
40109107605,32,4,0.125
40109106912,272,45,0.16544117647058823
40143009402,67,1,0.014925373134328358
40113940007,28,0,0
40143005806,61,0,0
40143005807,272,0,0
40037020707,7,0,0
40147001000,16,0,0
40143001400,166,33,0.19879518072289157
40143008300,121,17,0.14049586776859505
40143002301,491,67,0.1364562118126273
40143000500,67,12,0.1791044776119403
40119010300,39,2,0.05128205128205128
40143001000,27,2,0.07407407407407407
40117957300,26,0,0
40131050405,25,0,0
40143001700,143,15,0.1048951048951049
40047000200,245,20,0.08163265306122448
40151954400,137,17,0.12408759124087591
40011958600,22,0,0
40143007636,234,1,0.004273504273504274
40145030509,6,0,0
40149965100,280,81,0.2892857142857143
40009966500,42,0,0
40131050301,48,0,0
40147000500,199,36,0.18090452261306533
40047001402,112,8,0.07142857142857142
40145030508,7,0,0
40037020702,22,0,0
40143007518,62,0,0
40027201904,728,7,0.009615384615384616
40019892700,81,9,0.1111111111111111
40085094200,100,0,0
40027202107,59,0,0
40109108530,80,9,0.1125
40027202301,59,0,0
40019892900,1398,139,0.0994277539341917
40109108528,6,0,0
40137000101,273,28,0.10256410256410256
40137000600,319,76,0.23824451410658307
40031002302,32,0,0
40021978300,133,0,0
40121485800,34,0,0
40121485900,19,0,0
40071000400,850,205,0.2411764705882353
40077087300,36,0,0
40089098800,705,100,0.14184397163120568
40091780200,626,59,0.09424920127795527
40023967300,30,0,0
40071000500,111,22,0.1981981981981982
40111000200,96,16,0.16666666666666666
40135030402,73,0,0
40135030401,23,0,0
40135030301,69,0,0
40001376900,396,46,0.11616161616161616
40087400400,18,0,0
40027202302,24,0,0
40135030104,57,0,0
40125500700,172,6,0.03488372093023256
40107081000,21,0,0
48113013616,2674,431,0.1611817501869858
48085031313,209,0,0
40001376700,64,0,0
40133583100,13,0,0
40133583300,122,7,0.05737704918032787
48121021612,32,2,0.0625
40097040100,574,60,0.10452961672473868
40113940005,45,0,0
40143005200,267,38,0.14232209737827714
40143007620,126,12,0.09523809523809523
40101001200,74,5,0.06756756756756757
40101000802,123,12,0.0975609756097561
40101000900,269,17,0.06319702602230483
40101000600,138,14,0.10144927536231885
40113940006,54,6,0.1111111111111111
40143007305,169,21,0.1242603550295858
40143007625,355,57,0.16056338028169015
40041375601,47,0,0
40097040600,35,0,0
40143007642,66,9,0.13636363636363635
40101000700,344,63,0.18313953488372092
48113014126,494,1,0.0020242914979757085
48113014120,65,0,0
48121021526,238,4,0.01680672268907563
48397040506,262,4,0.015267175572519083
48085030404,75,0,0
48085030305,422,0,0
48085030405,104,1,0.009615384615384616
48121021624,250,22,0.088
48181000502,699,116,0.1659513590844063
48113018402,302,22,0.0728476821192053
48113019042,93,15,0.16129032258064516
48085030512,48,0,0
48085031661,88,0,0
48113018110,236,39,0.1652542372881356
48113019032,85,12,0.1411764705882353
48113019043,112,1,0.008928571428571428
48113014113,23,0,0
48113016408,39,5,0.1282051282051282
48113020100,783,247,0.31545338441890164
48113015403,22,3,0.13636363636363635
48113018122,113,0,0
48085030513,374,6,0.016042780748663103
48113015100,77,4,0.05194805194805195
48113014115,295,39,0.13220338983050847
48113015900,68,14,0.20588235294117646
48121021739,151,16,0.10596026490066225
48113008100,579,79,0.13644214162348878
48113002200,663,77,0.11613876319758673
48113013101,122,33,0.27049180327868855
48113001302,46,3,0.06521739130434782
48113009301,112,4,0.03571428571428571
48113008500,393,21,0.05343511450381679
48113011101,77,11,0.14285714285714285
48113008200,233,42,0.18025751072961374
48113013803,243,19,0.07818930041152264
48113020300,575,8,0.01391304347826087
48113012100,45,7,0.15555555555555556
48113011300,55,3,0.05454545454545454
48113012207,354,39,0.11016949152542373
48113011104,26,1,0.038461538461538464
48113000404,75,7,0.09333333333333334
48113019213,176,71,0.4034090909090909
48113007821,82,55,0.6707317073170732
48113016605,636,106,0.16666666666666666
48113016510,32,2,0.0625
48113013005,319,23,0.07210031347962383
48113013007,35,0,0
48139061100,74,2,0.02702702702702703
48257051100,336,59,0.17559523809523808
48113016903,244,34,0.13934426229508196
48349970600,146,35,0.23972602739726026
48113007911,7,0,0
48113017303,86,25,0.29069767441860467
48139060208,54,0,0
48113017301,80,10,0.125
48113004400,26,1,0.038461538461538464
48113004201,180,11,0.06111111111111111
48181001802,66,1,0.015151515151515152
48181002000,776,191,0.24613402061855671
48181000102,24,0,0
48085031653,248,3,0.012096774193548387
48085031311,159,7,0.0440251572327044
48181001200,118,23,0.19491525423728814
48349970200,146,6,0.0410958904109589
48113016705,104,13,0.125
48387950100,49,1,0.02040816326530612
48231960200,25,1,0.04
48037011501,87,7,0.08045977011494253
48277000300,79,2,0.02531645569620253
48499950200,314,65,0.2070063694267516
48365950200,26,0,0
48037010400,276,63,0.22826086956521738
48183000700,220,29,0.1318181818181818
48315950200,52,3,0.057692307692307696
48231960400,195,24,0.12307692307692308
48183010301,62,6,0.0967741935483871
48183010600,251,38,0.15139442231075698
48401950400,208,29,0.13942307692307693
48423001801,70,5,0.07142857142857142
48213951300,695,98,0.1410071942446043
48467950900,140,1,0.007142857142857143
48423001908,199,11,0.05527638190954774
48423001901,281,55,0.19572953736654805
48315950400,394,61,0.1548223350253807
48113013620,452,60,0.13274336283185842
48113007811,98,30,0.30612244897959184
48113007810,936,65,0.06944444444444445
48147950402,270,38,0.14074074074074075
48113019034,59,3,0.05084745762711865
48499950400,123,0,0
48001950600,222,29,0.13063063063063063
48225950300,246,45,0.18292682926829268
48225950400,259,73,0.28185328185328185
48455950200,29,2,0.06896551724137931
48423002009,211,5,0.023696682464454975
48499950601,55,0,0
48005000902,145,13,0.0896551724137931
48005000102,43,1,0.023255813953488372
48351950100,82,5,0.06097560975609756
48419950100,74,7,0.0945945945945946
48347950800,190,16,0.08421052631578947
48439113110,182,21,0.11538461538461539
48439121601,339,80,0.2359882005899705
48439122001,26,2,0.07692307692307693
48439111524,560,61,0.10892857142857143
48439113213,266,78,0.2932330827067669
48439110203,168,40,0.23809523809523808
48439113911,1355,4,0.002952029520295203
48497150300,107,0,0
48439113216,709,41,0.05782792665726375
48337950600,25,1,0.04
48439113924,5,0,0
48097000900,135,1,0.007407407407407408
48439113919,24,1,0.041666666666666664
48439105503,89,10,0.11235955056179775
48439114207,151,0,0
48439102401,532,104,0.19548872180451127
48439102500,144,15,0.10416666666666667
48439110701,461,76,0.1648590021691974
48439101301,105,9,0.08571428571428572
48439104502,315,55,0.1746031746031746
48439100602,47,7,0.14893617021276595
48439103702,40,9,0.225
48439100300,502,132,0.26294820717131473
48439101201,805,243,0.3018633540372671
48439110600,52,4,0.07692307692307693
48439106202,92,9,0.09782608695652174
48439105204,52,12,0.23076923076923078
48439102602,428,70,0.16355140186915887
48439111011,27,0,0
48439110906,376,23,0.061170212765957445
48439105203,146,15,0.10273972602739725
48439110905,231,103,0.4458874458874459
48221160208,80,0,0
48251130204,128,9,0.0703125
48221160301,179,13,0.07262569832402235
48251130602,36,0,0
48439113705,3069,227,0.07396546106223525
48251130302,446,43,0.09641255605381166
48251130213,16,0,0
48439111553,674,21,0.03115727002967359
48439111534,858,0,0
48439113633,177,2,0.011299435028248588
48439121608,46,0,0
48251130211,178,0,0
48439113631,101,5,0.04950495049504951
48439111545,106,0,0
48083950700,66,0,0
48359950100,12,0,0
48381021900,49,2,0.04081632653061224
48233950200,6,0,0
48357950300,279,25,0.08960573476702509
48189950400,156,58,0.3717948717948718
48333950200,67,0,0
48049950200,72,0,0
48381021703,137,6,0.043795620437956206
48357950400,187,24,0.12834224598930483
48399950500,31,0,0
48117950400,138,19,0.13768115942028986
48421950200,10,1,0.1
48307950400,33,2,0.06060606060606061
48033950100,20,0,0
48303010600,253,58,0.22924901185770752
48075950100,30,1,0.03333333333333333
48303010101,32,0,0
48375013400,43,2,0.046511627906976744
48219950400,426,41,0.09624413145539906
48303010505,79,8,0.10126582278481013
48125950300,131,60,0.4580152671755725
48191950500,244,78,0.319672131147541
48115950402,53,6,0.11320754716981132
48303010301,69,0,0
48375015100,69,22,0.3188405797101449
48375015200,62,10,0.16129032258064516
48303001707,357,1,0.0028011204481792717
48381021602,137,22,0.16058394160583941
48303010403,71,0,0
48381021300,968,9,0.009297520661157025
48381022002,146,15,0.10273972602739725
48375014100,45,0,0
48485013200,205,27,0.13170731707317074
48337950300,261,86,0.32950191570881227
48485011100,190,39,0.20526315789473684
48429950300,261,61,0.23371647509578544
48121020306,820,2,0.0024390243902439024
48485013700,168,33,0.19642857142857142
48093950200,75,7,0.09333333333333334
48093950300,286,84,0.2937062937062937
48143950700,24,0,0
48485012600,397,33,0.08312342569269521
48143950202,96,6,0.0625
48363000200,61,0,0
48485011900,98,16,0.16326530612244897
48201312300,124,40,0.3225806451612903
48441012801,375,35,0.09333333333333334
48353950500,49,4,0.08163265306122448
48415950100,321,101,0.3146417445482866
48441013402,140,0,0
48201210600,177,17,0.096045197740113
48201312700,121,16,0.1322314049586777
48201412600,39,1,0.02564102564102564
48201311000,292,26,0.08904109589041095
48201233002,32,1,0.03125
48201510200,595,27,0.0453781512605042
48201510100,147,14,0.09523809523809523
48201510800,397,27,0.06801007556675064
48201210700,56,3,0.05357142857142857
48201511001,258,25,0.09689922480620156
48201511301,327,13,0.039755351681957186
48353950100,75,3,0.04
48201510500,224,1,0.004464285714285714
48201231900,110,16,0.14545454545454545
48201313500,186,46,0.24731182795698925
48201422302,1,0,0
48201332000,92,5,0.05434782608695652
48201540100,1502,131,0.08721704394141146
48201410300,827,30,0.036275695284159616
48201313200,195,23,0.11794871794871795
48201422000,97,2,0.020618556701030927
48201432802,1063,195,0.18344308560677328
48201211300,196,13,0.0663265306122449
48201530200,693,34,0.049062049062049064
48201321300,70,5,0.07142857142857142
48201333202,454,64,0.14096916299559473
48201220400,184,7,0.03804347826086957
48201330400,271,21,0.07749077490774908
48201543200,1028,105,0.10214007782101167
48201252100,42,1,0.023809523809523808
48201211700,238,24,0.10084033613445378
48201222800,402,50,0.12437810945273632
48201331700,68,5,0.07352941176470588
48201530800,241,19,0.07883817427385892
48201210800,279,21,0.07526881720430108
48201314001,66,3,0.045454545454545456
48201222300,90,4,0.044444444444444446
48373210301,33,0,0
48201554102,94,15,0.1595744680851064
48201555501,517,42,0.08123791102514506
48291700300,200,30,0.15
48373210205,31,0,0
48339691100,11,2,0.18181818181818182
48201554901,109,14,0.12844036697247707
48407200300,84,0,0
48201553700,256,43,0.16796875
48339691800,661,100,0.15128593040847202
48201251600,14,0,0
48201453402,287,37,0.1289198606271777
48291700500,34,2,0.058823529411764705
48157672001,747,65,0.08701472556894244
48201333201,382,0,0
48339693600,483,49,0.10144927536231885
48201533100,50,5,0.1
48201521300,689,12,0.01741654571843251
48201250701,277,8,0.02888086642599278
48201350100,138,10,0.07246376811594203
48201222200,137,11,0.08029197080291971
48201453403,63,8,0.12698412698412698
48201251402,35,0,0
48471790700,169,4,0.023668639053254437
48201250702,127,0,0
48201251503,1,0,0
48291700100,319,30,0.09404388714733543
48201221100,103,7,0.06796116504854369
48201540902,350,0,0
48201251200,460,0,0
48201250900,114,0,0
48201222100,97,11,0.1134020618556701
48291700400,84,1,0.011904761904761904
48201550601,14,0,0
48201431801,620,152,0.24516129032258063
48201541300,322,0,0
48201330302,271,7,0.025830258302583026
48201240100,1789,351,0.1961989938513136
48201552602,166,21,0.12650602409638553
48201452700,256,16,0.0625
48157672602,23,1,0.043478260869565216
48201540501,1078,0,0
48201222402,114,7,0.06140350877192982
48201231100,152,17,0.1118421052631579
48201421401,62,0,0
48201454200,34,2,0.058823529411764705
48201342400,108,5,0.046296296296296294
48201324000,386,28,0.07253886010362694
48201324100,285,38,0.13333333333333333
48039661601,100,6,0.06
48039661501,96,0,0
48039661300,140,16,0.11428571428571428
48201253500,182,9,0.04945054945054945
48039662700,34,0,0
48157673200,543,3,0.0055248618784530384
48201323600,303,35,0.11551155115511551
48039660200,211,2,0.009478672985781991
48167721100,263,10,0.03802281368821293
48201556000,138,0,0
48157670500,152,18,0.11842105263157894
48167721700,360,7,0.019444444444444445
48291700900,69,9,0.13043478260869565
48291701000,113,12,0.10619469026548672
48157670300,40,4,0.1
48157672800,73,9,0.1232876712328767
48157671200,521,7,0.013435700575815739
48039662300,555,38,0.06846846846846846
48201251800,8,0,0
48167721600,467,0,0
48201342800,83,1,0.012048192771084338
48481740100,121,14,0.11570247933884298
48201323900,219,20,0.091324200913242
48039660702,81,1,0.012345679012345678
48167724900,20,2,0.1
48201341600,514,33,0.06420233463035019
48291701400,332,22,0.06626506024096386
48199030300,99,0,0
48167725800,234,11,0.04700854700854701
48201343000,155,12,0.07741935483870968
48361020500,172,40,0.23255813953488372
48201341000,165,26,0.15757575757575756
48245010600,228,9,0.039473684210526314
48167720301,252,16,0.06349206349206349
48201552301,63,0,0
48201555701,174,0,0
48481740800,196,21,0.10714285714285714
48157673002,148,1,0.006756756756756757
48157674300,274,9,0.032846715328467155
48201543002,437,3,0.006864988558352402
48201454800,188,14,0.07446808510638298
48481741000,171,19,0.1111111111111111
48157673902,416,32,0.07692307692307693
48201554402,333,11,0.03303303303303303
48201543003,206,0,0
48157672100,1476,129,0.08739837398373984
48157674200,95,15,0.15789473684210525
48245000500,162,25,0.15432098765432098
48245011303,46,0,0
48477170400,440,65,0.14772727272727273
48041000300,116,4,0.034482758620689655
48245006900,219,0,0
48245000700,81,12,0.14814814814814814
48041001801,948,22,0.023206751054852322
48041002014,36,0,0
48051970400,25,0,0
48027021203,317,36,0.11356466876971609
48099010102,20,0,0
48099010101,28,0,0
48027022900,266,26,0.09774436090225563
48027021303,401,89,0.22194513715710723
48331950100,25,0,0
48331950300,48,0,0
48027020500,46,2,0.043478260869565216
48193950300,288,48,0.16666666666666666
48053960100,109,0,0
48395960500,308,42,0.13636363636363635
48289950200,46,0,0
48027020600,34,2,0.058823529411764705
48027021601,828,18,0.021739130434782608
48099010300,354,25,0.07062146892655367
48091310605,214,0,0
48187210300,827,64,0.0773881499395405
48029130500,142,30,0.2112676056338028
