GEOID,totpop18,pop18_017,pop18_1864,pop18_017P,pop18_1864P
"34017013700",2486,513,1826,20.6355591311344,73.4513274336283
"34017013800",2913,495,2151,16.9927909371782,73.8414006179197
"34017013900",3477,644,2433,18.521714121369,69.9741156169111
"34017014000",4921,1134,2998,23.0440967283073,60.9225767120504
"34017014101",4111,448,2775,10.8975918268061,67.5018243736317
"34017014102",5190,715,3591,13.776493256262,69.1907514450867
"34017014200",5945,1357,4083,22.8259041211102,68.6795626576955
"34017014300",5112,976,3382,19.0923317683881,66.1580594679186
"34017014400",7631,1717,5062,22.5003276110602,66.3346874590486
"34017014501",6513,1786,3843,27.4220789190849,59.0050667894979
"34017014502",3338,575,1660,17.2258837627322,49.7303774715398
"34017014600",3753,776,2519,20.6767918998135,67.1196376232347
"34017014700",5959,1578,3990,26.4809531800638,66.9575432119483
"34017014800",6018,1280,3725,21.2695247590562,61.897640412097
"34017014900",3479,724,2396,20.8105777522277,68.8703650474274
"34017015001",2244,221,1479,9.84848484848485,65.9090909090909
"34017015002",6086,1230,4094,20.2103187643773,67.269142293789
"34017015100",3106,605,2237,19.4784288473921,72.0218931101095
"34017015201",2737,291,1982,10.6320789185239,72.4150529777128
"34017015202",6359,1302,4535,20.474917439849,71.3162446925617
"34017015300",4248,981,2808,23.0932203389831,66.1016949152542
"34017015500",5651,1244,3730,22.0138028667492,66.006016634224
"34017015600",4427,1062,2903,23.9891574429636,65.5748814095324
"34017015700",3858,866,2558,22.4468636599274,66.3037843442198
"34017015801",3300,459,2680,13.9090909090909,81.2121212121212
"34017015802",6148,1079,3668,17.5504229017567,59.6616785946649
"34017015900",5885,1556,3796,26.4401019541206,64.5029736618522
"34017016000",3333,688,2286,20.6420642064206,68.5868586858686
"34017016100",3422,885,2186,25.8620689655172,63.8807714786674
"34017016200",4243,960,2951,22.6255008248881,69.5498468065048
"34017016300",5025,1028,3272,20.4577114427861,65.1144278606965
"34017016400",3565,654,2289,18.3450210378682,64.2075736325386
"34017016500",4775,931,3247,19.4973821989529,68
"34017016600",4187,923,2797,22.0444232147122,66.8020062096967
"34017016700",1568,340,1059,21.6836734693878,67.5382653061224
"34017016800",3538,833,2403,23.544375353307,67.91972866026
"34017016900",3030,723,1801,23.8613861386139,59.4389438943894
"34017017000",5316,1289,3533,24.247554552295,66.4597441685478
"34017017100",4906,1083,3277,22.0750101916021,66.7957602935181
"34017017200",3369,662,2423,19.6497476996141,71.9204511724547
"34017017300",2443,527,1552,21.5718379042161,63.5284486287352
"34017017400",2798,763,1721,27.2694781987134,61.5082201572552
"34017017500",4378,1251,2820,28.5746916400183,64.4129739607126
"34017017600",3608,861,2528,23.8636363636364,70.0665188470066
"34017017700",1853,321,1337,17.323259579061,72.1532649757151
"34017017800",6338,1499,4259,23.6509940044178,67.1978542126854
"34017017900",3022,556,2236,18.3984116479153,73.9907346128392
"34017018000",4054,615,2918,15.1702022693636,71.9782930439072
"34017018100",2895,552,1930,19.0673575129534,66.6666666666667
"34017018200",4356,667,3181,15.3122130394858,73.0257116620753
"34017018301",2713,585,2035,21.5628455584224,75.0092148912643
"34017018302",4133,789,3293,19.0902492136463,79.6757803048633
"34017018400",5504,780,4281,14.171511627907,77.7797965116279
"34017018500",6387,640,5478,10.0203538437451,85.7679661813058
"34017018600",2627,400,2022,15.2264940997335,76.969927674153
"34017018701",2535,165,2273,6.50887573964497,89.6646942800789
"34017018702",4232,509,3476,12.0274102079395,82.1361058601134
"34017018800",3350,379,2725,11.3134328358209,81.3432835820896
"34017018900",3657,476,2880,13.0161334427126,78.7530762920426
"34017019000",4822,961,3367,19.9294898382414,69.8257984238905
"34017019100",3516,376,2788,10.6939704209329,79.2946530147895
"34017019200",4027,607,3300,15.0732555252049,81.9468587037497
"34017019300",2915,246,2441,8.43910806174957,83.7392795883362
"34017019400",2793,277,2230,9.91765127103473,79.8424633011099
"34017019800",6622,1532,3957,23.1350045303534,59.7553609181516
"34017019900",5494,886,3672,16.1266836548963,66.8365489625046
"34017020000",4995,892,3029,17.8578578578579,60.6406406406406
"34017020100",2279,395,1837,17.3321632294866,80.6055287406757
"34017032400",6531,1345,4175,20.5940897259225,63.9258919001684
"34017980100",0,0,0,,
"34019010100",5830,1286,3332,22.0583190394511,57.1526586620926
"34019010200",7326,1419,4713,19.3693693693694,64.3325143325143
"34019010300",2809,504,1888,17.9423282306871,67.2125311498754
"34019010400",4626,1037,2984,22.4167747514051,64.504971897968
"34019010500",5157,1122,3044,21.7568353694008,59.0265658328486
"34019010600",6092,1185,3769,19.451739986868,61.8680236375575
"34019010701",5599,1361,3487,24.3079121271656,62.278978388998
"34019010702",3281,583,1949,17.7689728741237,59.4026211520878
"34019010801",2676,602,1734,22.4962630792227,64.7982062780269
"34019010802",1945,397,1238,20.4113110539846,63.6503856041131
"34019010900",3527,767,2318,21.7465267933088,65.7215764105472
"34019011001",7092,1479,5000,20.8544839255499,70.5019740552735
"34019011002",5865,1126,3793,19.1986359761296,64.6717817561807
"34019011100",5270,878,3136,16.6603415559772,59.5066413662239
"34019011201",7219,1521,4347,21.0694001939327,60.2160964122455
"34019011202",3391,665,2140,19.6107342966677,63.1082276614568
"34019011301",6375,1462,3695,22.9333333333333,57.9607843137255
"34019011302",7548,1756,4697,23.2644409114997,62.2284048754637
"34019011303",4641,914,2933,19.6940314587373,63.1975867269985
"34019011304",3499,834,2212,23.8353815375822,63.2180623035153
"34019011400",4624,1004,3036,21.7128027681661,65.6574394463668
"34019011500",5048,941,3087,18.6410459587956,61.1529318541997
"34019011600",5129,916,3087,17.859231819068,60.1871709884968
"34019011700",3888,568,2451,14.6090534979424,63.0401234567901
"34019011800",2774,574,1658,20.6921413121846,59.7692862292718
"34019011900",3820,338,2627,8.84816753926702,68.7696335078534
"34021000100",3281,892,1997,27.1868332825358,60.8655897592198
"34021000200",4042,1193,2629,29.5150915388422,65.0420583869372
"34021000300",4084,1242,2591,30.411361410382,63.4427032321254
"34021000400",4672,1554,2834,33.2619863013699,60.6592465753425
"34021000500",4814,1614,3016,33.5272122974657,62.6506024096386
"34021000600",4658,1025,3181,22.0051524259339,68.2911120652641
"34021000700",3524,1008,2364,28.6038592508513,67.0828603859251
"34021000800",2270,550,1393,24.2290748898678,61.3656387665198
"34021000900",3452,630,2434,18.2502896871379,70.5098493626883
"34021001000",2722,679,1547,24.9448934606907,56.8332108743571
"34021001101",2526,611,1524,24.1884402216944,60.332541567696
"34021001102",3459,1084,1988,31.3385371494652,57.4732581671003
"34021001200",4050,812,2677,20.0493827160494,66.0987654320988
"34021001300",4570,775,3314,16.9584245076586,72.5164113785558
"34021001401",3878,1217,2222,31.3821557503868,57.2975760701392
"34021001402",1873,533,1113,28.4570208222104,59.4233849439402
"34021001500",2851,894,1693,31.3574184496668,59.3826727464048
"34021001600",1178,386,694,32.76740237691,58.9134125636672
"34021001700",3399,954,2025,28.0670785525154,59.576345984113
"34021001800",4570,874,3147,19.1247264770241,68.8621444201313
"34021001900",1717,556,1103,32.3820617355853,64.2399534071054
"34021002000",1401,512,760,36.5453247680228,54.2469664525339
"34021002100",4577,907,3131,19.8164736727114,68.4072536596024
"34021002200",5601,1235,3896,22.0496339939297,69.5590073201214
"34021002400",565,0,527,0,93.2743362831858
"34021002500",6751,1132,4945,16.7678862390757,73.2484076433121
"34021002601",4566,1338,2803,29.3035479632063,61.3885238720981
"34021002602",4255,741,2914,17.4148061104583,68.4841363102233
"34021002701",4100,943,2677,23,65.2926829268293
"34021002702",5597,753,3730,13.4536358763623,66.6428443809183
"34021002800",7829,2012,4869,25.6993230297611,62.191850811087
"34021002902",4454,958,2883,21.5087561742254,64.7283340817243
"34021002903",3286,642,2203,19.5374315276932,67.0419963481436
"34021002904",4910,898,3031,18.2892057026477,61.7311608961303
"34021003001",5488,1025,3217,18.6771137026239,58.618804664723
"34021003002",5325,961,3246,18.0469483568075,60.9577464788732
"34021003003",6349,912,3912,14.3644668451725,61.6160025200819
"34021003004",5280,867,3196,16.4204545454545,60.530303030303
"34021003006",5609,1073,3592,19.1299696915671,64.0399358174363
"34021003007",3301,625,2243,18.9336564677371,67.9491063314147
"34021003008",5101,846,2999,16.5849833366007,58.7923936483043
"34021003009",5598,785,3459,14.0228653090389,61.7899249732047
"34021003100",4545,898,3048,19.7579757975798,67.0627062706271
"34021003201",7884,1287,5658,16.324200913242,71.765601217656
"34021003202",5623,891,3365,15.8456340032011,59.8434999110795
"34021003301",6847,1111,4198,16.2260844165328,61.3115232948737
"34021003302",7895,1765,5174,22.3559214692844,65.5351488283724
"34021003400",2313,492,1445,21.2710765239948,62.4729788153913
"34021003500",6823,1102,4445,16.1512531144658,65.1472959108896
"34021003601",3664,915,2208,24.9727074235808,60.2620087336244
"34021003602",3612,595,2515,16.4728682170543,69.6290143964563
"34021003703",7087,692,5652,9.76435727388176,79.7516579652886
"34021003704",2805,491,1783,17.5044563279857,63.5650623885918
"34021003705",6239,938,4069,15.0344606507453,65.2187850617086
"34021003706",3514,616,2147,17.5298804780877,61.0984632896983
"34021003800",7412,1301,4784,17.5526173772261,64.543982730707
"34021003902",1940,498,1185,25.6701030927835,61.0824742268041
"34021003903",2527,557,1376,22.0419469726949,54.4519192718639
"34021003904",5913,1375,3547,23.2538474547607,59.9864704887536
"34021003905",4899,1182,3014,24.1273729332517,61.5227597468871
"34021004000",5832,1047,3853,17.9526748971193,66.0665294924554
"34021004201",7814,2009,4054,25.7102636293832,51.88123880215
"34021004203",4041,977,2395,24.1771838653799,59.2675080425637
"34021004204",5314,1069,3285,20.1166729394053,61.8178396687994
"34021004301",8761,2630,5639,30.0194041776053,64.3647985389796
"34021004304",8082,1683,4711,20.8240534521158,58.2900272209849
"34021004306",5537,1549,3472,27.9754379627957,62.7054361567636
"34021004307",5627,1389,3507,24.684556602097,62.3245068420117
"34021004309",4507,1124,2912,24.9389838029732,64.6106057244287
"34021004310",9738,2454,6281,25.2002464571781,64.4998973095091
"34021004403",5413,1089,3404,20.1182338813966,62.8856456678367
"34021004404",7067,1684,4415,23.829064666761,62.4734682326305
"34021004405",8188,2110,4958,25.7694186614558,60.552027357108
"34021004406",4986,1014,2934,20.3369434416366,58.8447653429603
"34021004407",7053,1842,4355,26.1165461505742,61.7467744222317
"34021004501",6549,340,5888,5.19163231027638,89.9068560085509
"34021004502",1178,208,597,17.6570458404075,50.679117147708
"34023000100",7633,1844,4586,24.1582601860343,60.0812262544216
"34023000200",6026,1284,3800,21.3076667772984,63.0600730169267
"34023000300",7284,1876,4643,25.7550796265788,63.7424492037342
"34023000401",3604,808,2313,22.4195338512764,64.1786903440621
"34023000403",5704,1413,3589,24.7720897615708,62.9207573632539
"34023000404",4709,847,3163,17.9868337226587,67.1692503716288
"34023000501",4513,923,2946,20.4520274761799,65.2780855306891
"34023000502",6194,1231,4447,19.8740716822732,71.7952857604133
"34023000603",2021,425,1232,21.0291934685799,60.9599208312717
"34023000606",7095,1259,4739,17.7448907681466,66.7935165609584
"34023000608",1738,394,1165,22.6697353279632,67.0310701956272
"34023000701",3352,645,2270,19.2422434367542,67.7207637231504
"34023000702",5170,1004,3324,19.4197292069633,64.2940038684719
"34023000801",4062,794,2680,19.5470211718365,65.9773510585918
"34023000802",2815,685,1724,24.3339253996448,61.2433392539964
"34023000901",2390,608,1461,25.4393305439331,61.1297071129707
"34023000902",4557,889,2759,19.5084485407066,60.5442176870748
"34023001001",2544,584,1540,22.9559748427673,60.5345911949686
"34023001002",7538,1536,4759,20.3767577606792,63.1334571504378
"34023001100",4516,830,3164,18.3790965456156,70.0620017714792
"34023001200",5107,1197,3391,23.4384178578422,66.3990601135696
"34023001300",4369,1053,2695,24.101625085832,61.6845960173953
"34023001409",3318,613,1995,18.4749849306811,60.126582278481
"34023001410",4141,747,2360,18.0391209852693,56.9910649601545
"34023001411",3189,696,2003,21.8250235183443,62.8096582000627
"34023001412",3344,846,1860,25.299043062201,55.622009569378
"34023001413",5483,1466,3297,26.737187670983,60.1313149735546
"34023001414",5182,1517,3077,29.2744114241606,59.3786182940949
"34023001415",5084,1113,3039,21.8922108575924,59.7757671125098
"34023001416",9164,2021,5985,22.0536883457006,65.3099083369708
"34023001417",2023,433,1037,21.403855659911,51.2605042016807
"34023001502",6063,1675,3606,27.6265874979383,59.475507174666
"34023001504",5690,1458,3759,25.6239015817223,66.0632688927944
"34023001505",2176,569,1417,26.1488970588235,65.1194852941177
"34023001506",5705,1563,3807,27.3970201577564,66.7309377738826
"34023001600",4986,919,3362,18.4316085038107,67.428800641797
"34023001701",5159,1003,3277,19.4417522775732,63.5200620275247
"34023001702",3561,597,2539,16.7649536647009,71.3001965739961
"34023001803",3199,617,2196,19.2872772741482,68.6464520162551
"34023001804",4224,797,2905,18.8683712121212,68.7736742424242
"34023001805",5070,1314,3083,25.9171597633136,60.8086785009862
"34023001901",5128,923,3054,17.9992199687988,59.5553822152886
"34023001902",2198,454,1379,20.6551410373066,62.7388535031847
"34023001903",3502,629,2413,17.9611650485437,68.9034837235865
"34023002000",4008,966,2383,24.1017964071856,59.4560878243513
"34023002101",2193,582,1297,26.5389876880985,59.1427268581851
"34023002102",3923,912,2400,23.2475146571501,61.1776701503951
"34023002200",3734,879,2223,23.5404392072844,59.5340117836101
"34023002301",3866,652,2490,16.8649767201242,64.4076564924987
"34023002302",3543,714,2170,20.1524132091448,61.2475303415185
"34023002401",5435,1205,3398,22.1711131554738,62.5206991720331
"34023002402",1616,319,962,19.740099009901,59.529702970297
"34023002500",6605,1208,4269,18.2891748675246,64.6328538985617
"34023002603",5106,933,3143,18.2726204465335,61.5550332941637
"34023002604",6235,1127,3882,18.0753809141941,62.261427425822
"34023002605",2775,517,1846,18.6306306306306,66.5225225225225
"34023002701",5705,1570,3581,27.5197195442594,62.7695004382121
"34023002703",5504,1170,3588,21.2572674418605,65.1889534883721
"34023002805",2508,466,1645,18.5805422647528,65.5901116427432
"34023002901",3398,829,2102,24.3967039434962,61.8599175985874
"34023002902",3376,721,2147,21.35663507109,63.595971563981
"34023003001",4122,945,2682,22.9257641921397,65.0655021834061
"34023003002",6103,1629,3959,26.6917909224971,64.8697361953138
"34023003101",2552,471,1647,18.4561128526646,64.5376175548589
"34023003102",4669,985,3115,21.0965945598629,66.7166416791604
"34023003201",3151,682,1886,21.6439225642653,59.8540145985402
"34023003203",3685,906,2391,24.5861601085482,64.8846675712347
"34023003300",5447,1161,3702,21.3144850376354,67.9640168900312
"34023003401",3686,725,2397,19.6690179055887,65.0298426478568
"34023003500",3319,688,2079,20.7291352817114,62.6393492015667
"34023003600",7266,1890,4743,26.0115606936416,65.2766308835673
"34023003700",3708,939,2388,25.3236245954693,64.4012944983819
"34023003800",8338,1781,5328,21.360038378508,63.9002158791077
"34023004000",4023,960,2450,23.8627889634601,60.8998260004971
"34023004100",2571,546,1611,21.2368728121354,62.6604434072345
"34023004200",3080,881,1969,28.6038961038961,63.9285714285714
"34023004300",3928,1065,2401,27.1130346232179,61.1252545824847
"34023004400",4699,1357,2964,28.8784847839966,63.0772504788253
"34023004500",8332,2626,5027,31.5170427268363,60.3336533845415
"34023004600",5468,1647,3356,30.1207022677396,61.3752743233358
"34023004700",4202,1194,2669,28.4150404569253,63.5173726796763
"34023004800",5449,1314,3311,24.1145164250321,60.7634428335474
"34023004900",4985,1180,2995,23.6710130391174,60.0802407221665
"34023005000",5095,1313,3333,25.7703631010795,65.4170755642787
"34023005100",5854,303,5281,5.17594806969593,90.2118209771097
"34023005200",5318,954,4099,17.9390748401655,77.0778488153441
"34023005300",3730,1191,2471,31.9302949061662,66.2466487935657
"34023005500",3860,1202,2365,31.139896373057,61.2694300518135
"34023005601",2840,824,1849,29.0140845070423,65.1056338028169
"34023005602",7672,2724,4754,35.5057351407716,61.9655891553702
"34023005700",5252,1498,3239,28.5224676313785,61.6717440974867
"34023005800",5376,1755,3268,32.6450892857143,60.7886904761905
"34023006001",2362,511,1549,21.6342082980525,65.580016934801
"34023006002",8106,754,7138,9.30175178879842,88.0582284727362
"34023006101",6507,1430,4375,21.9763331796527,67.2352850776087
"34023006103",5115,1091,3433,21.3294232649071,67.1163245356794
"34023006104",3971,859,2588,21.631830773105,65.1725006295643
"34023006203",9582,2475,6201,25.829680651221,64.7150907952411
"34023006204",1793,378,1254,21.0819854991634,69.9386503067485
"34023006205",6749,1236,4520,18.3138242702623,66.9728848718329
"34023006206",1707,387,993,22.6713532513181,58.1722319859403
"34023006207",6524,1698,4124,26.026977314531,63.2127529123237
"34023006300",6993,1590,4385,22.7370227370227,62.7055627055627
"34023006403",2843,633,1746,22.2652128033767,61.4139992965178
"34023006500",7116,1507,4527,21.1776278808319,63.6172006745363
"34023006601",2507,473,1638,18.8671719186278,65.3370562425209
"34023006604",6647,1277,4024,19.2116744395968,60.5385888370694
"34023006605",3903,978,2087,25.0576479631053,53.4716884447861
"34023006606",2951,688,1820,23.3141308031176,61.6740088105727
"34023006607",2847,507,1853,17.8082191780822,65.0860554970144
"34023006608",3701,632,2362,17.0764658200486,63.8205890299919
"34023006701",3781,703,2404,18.5929648241206,63.5810632107908
"34023006703",6131,1345,3912,21.937693687816,63.8068830533355
"34023006800",4952,1246,3104,25.1615508885299,62.6817447495961
"34023006900",3253,920,1968,28.2815862280971,60.4980018444513
"34023007000",7886,1642,4993,20.8217093583566,63.3147349733705
"34023007101",3516,766,2272,21.7861205915813,64.6188850967008
"34023007102",4701,1128,2844,23.9948947032546,60.4977664326739
"34023007103",5354,1550,3642,28.9503175196115,68.0239073589839
"34023007202",4702,812,3085,17.2692471288813,65.6103785623139
"34023007203",5005,1224,3024,24.4555444555445,60.4195804195804
"34023007301",3047,570,2017,18.706924844109,66.1962586150312
"34023007303",1851,428,1181,23.1226364127499,63.8033495407888
"34023007304",6905,1690,4413,24.475018102824,63.9102099927589
"34023007402",4352,662,2821,15.2113970588235,64.8207720588235
"34023007500",3131,591,2209,18.8757585435963,70.5525391248802
"34023007600",5563,1159,3372,20.8340823296782,60.6147761998921
"34023007702",5930,1391,3908,23.4569983136594,65.9021922428331
"34023007703",3430,864,2209,25.1895043731778,64.402332361516
"34023007704",2746,559,1781,20.3568827385288,64.8579752367079
"34023007801",3295,607,2326,18.4218512898331,70.5918057663126
"34023007804",5075,931,3229,18.3448275862069,63.6256157635468
"34023007805",4679,1065,3081,22.761273776448,65.8474032913016
"34023007806",4046,758,2666,18.7345526445872,65.8922392486406
"34023007905",2244,413,1456,18.4046345811052,64.8841354723708
"34023007906",1507,315,1067,20.9024552090246,70.8029197080292
"34023007907",3200,475,2280,14.84375,71.25
"34023007908",4697,1044,3137,22.2269533744944,66.7873110496061
"34023007909",4331,991,2763,22.8815516047102,63.7958900946664
"34023007910",3207,494,1659,15.4038041783598,51.7305893358279
"34023007911",3615,754,2474,20.8575380359613,68.4370677731674
"34023007912",7029,1213,4510,17.2570778204581,64.1627543035994
"34023008001",6904,1317,4826,19.0758980301275,69.901506373117
"34023008101",4434,764,2798,17.2304916553902,63.1032927379341
"34023008102",3859,904,2199,23.4257579683856,56.9836745270796
"34023008103",2283,422,1575,18.4844502847131,68.988173455979
"34023008202",14134,3304,6759,23.3762558369888,47.8208575067214
"34023008204",4456,190,1434,4.26391382405745,32.181328545781
"34023008205",3377,21,817,0.621853716316257,24.1930707728753
"34023008206",3618,75,895,2.07296849087894,24.7374239911553
"34023008207",2662,64,483,2.40420736288505,18.1442524417731
"34023008208",12054,3406,7164,28.2561805209889,59.4325535092086
"34023008209",3527,787,2127,22.3135809469804,60.3062092429827
"34023008300",5947,1674,3586,28.1486463763242,60.2993105767614
"34023008403",7546,2090,4332,27.6967930029155,57.4078982242248
"34023008404",3995,862,2493,21.5769712140175,62.4030037546934
"34023008405",4882,1234,3069,25.2765260139287,62.8635804997952
"34023008406",2176,534,1201,24.5404411764706,55.1930147058823
"34023008501",5810,1572,3933,27.0567986230637,67.6936316695353
"34023008502",5111,1074,3389,21.0135002934846,66.3079632165917
"34023008503",8974,2590,5712,28.8611544461778,63.6505460218409
"34023008504",6761,1569,4117,23.2066262387221,60.8933589705665
"34023008601",5170,1099,2889,21.257253384913,55.8800773694391
"34023008602",5250,1444,3589,27.5047619047619,68.3619047619048
"34023008604",5950,1682,3658,28.2689075630252,61.4789915966387
"34023008605",2596,561,1851,21.6101694915254,71.3020030816641
"34023008606",4154,995,3001,23.9528165623495,72.2436206066442
"34023008700",3821,795,2269,20.8060717089767,59.3823606385763
"34023008800",12831,453,12089,3.53051204115034,94.2171303873431
"34023008900",4117,939,2931,22.8078698081127,71.1926159825115
"34023009000",7622,869,6149,11.401207032275,80.6743636840724
"34023009100",3632,821,2354,22.6046255506608,64.8127753303965
"34023009200",4852,834,3163,17.1887881286068,65.1896125309151
"34023009300",5714,1318,3825,23.0661533076654,66.9408470423521
"34023009400",5554,1255,3551,22.596326971552,63.9359020525747
"34025800100",4818,396,3540,8.21917808219178,73.4744707347447
"34025800200",4289,759,2817,17.6964327349032,65.6796456050361
"34025800400",3532,668,2335,18.9127972819932,66.1098527746319
"34025800500",4382,1068,2764,24.3724326791419,63.0762209036969
"34025800601",5176,1168,3496,22.5656877897991,67.5425038639876
"34025800602",3295,724,2092,21.9726858877086,63.4901365705615
"34025800701",5081,1234,3134,24.2865577642196,61.6807715016729
"34025800702",3724,827,2100,22.2073039742213,56.390977443609
"34025800800",6269,1354,4012,21.5983410432286,63.9974477588132
"34025800900",5618,1066,3471,18.9747241011036,61.7835528657885
"34025801000",4227,869,2630,20.5583155902531,62.2190678968536
"34025801100",4202,987,2485,23.4888148500714,59.138505473584
"34025801200",3692,947,2115,25.6500541711809,57.2860238353196
"34025801300",5881,1142,2946,19.4184662472369,50.0935215099473
"34025801400",4032,851,2533,21.1061507936508,62.8224206349206
"34025801500",6348,1598,3578,25.1732829237555,56.3642091997479
"34025801600",5558,1113,3692,20.0251889168766,66.4267722202231
"34025801700",4230,934,2723,22.080378250591,64.3735224586288
"34025801800",5549,1223,3719,22.040007208506,67.0210848801586
"34025801900",3270,665,2219,20.3363914373089,67.8593272171254
"34025802000",3800,695,2285,18.2894736842105,60.1315789473684
"34025802100",6233,1325,3736,21.2578212738649,59.9390341729504
"34025802200",3768,727,2464,19.2940552016985,65.3927813163482
"34025802300",4499,976,2694,21.6937097132696,59.8799733274061
"34025802400",5408,1173,3386,21.6900887573964,62.6109467455621
"34025802500",3015,577,2056,19.1376451077944,68.1923714759536
"34025802600",4573,947,3129,20.7085064509075,68.4233544719003
"34025802700",4048,802,2740,19.8122529644269,67.6877470355731
"34025802800",4693,981,3008,20.9034732580439,64.0954613253782
"34025802900",1988,388,1281,19.5171026156942,64.4366197183099
"34025803000",5446,1191,3457,21.8692618435549,63.4777818582446
"34025803100",3380,771,2148,22.810650887574,63.5502958579882
"34025803201",3967,870,2139,21.930930173935,53.9198386690194
"34025803202",6159,1489,3242,24.1760025978243,52.6384153271635
"34025803300",6456,1389,3809,21.5148698884758,58.9993804213135
"34025803400",5060,1528,3091,30.197628458498,61.0869565217391
"34025803500",2553,420,1739,16.4512338425382,68.1159420289855
"34025803600",4507,605,3140,13.4235633459064,69.6694031506545
"34025803700",5943,2031,3229,34.1746592629985,54.3328285377755
"34025803800",3147,1096,1689,34.8268191928821,53.6701620591039
"34025803900",3658,1163,2078,31.7933296883543,56.8069983597594
"34025804100",3221,583,1790,18.0999689537411,55.572803477181
"34025804200",5864,1587,3130,27.0634379263302,53.3765347885402
"34025804500",5101,1041,3020,20.4077631836895,59.2040776318369
"34025804600",2706,708,1601,26.1640798226164,59.1648189209165
"34025804700",19,4,15,21.0526315789474,78.9473684210526
"34025804800",9905,1404,5270,14.1746592629985,53.2054517920242
"34025805001",4682,840,3263,17.9410508329774,69.6924391285775
"34025805100",4344,928,2640,21.3627992633518,60.7734806629834
"34025805300",5616,1154,3458,20.548433048433,61.5740740740741
"34025805400",4751,918,2942,19.3222479478005,61.9238055146285
"34025805500",4045,906,2712,22.398022249691,67.0457354758962
"34025805600",2452,662,1449,26.9983686786297,59.094616639478
"34025805700",3099,918,1978,29.622458857696,63.8270409809616
"34025805800",3790,900,2298,23.7467018469657,60.6332453825858
"34025805900",5490,1462,3436,26.6302367941712,62.5865209471767
"34025806000",3820,454,2316,11.8848167539267,60.6282722513089
"34025806100",3164,731,1914,23.1036662452592,60.4930467762326
"34025806201",3491,639,2502,18.304210827843,71.6700085935262
"34025806202",4426,1002,2637,22.6389516493448,59.5797559873475
"34025806300",2339,575,1263,24.5831551945276,53.9974348011971
"34025806400",4789,1041,2907,21.7373146794738,60.701607851326
"34025806501",4104,931,2197,22.6851851851852,53.5331384015595
"34025806502",3398,646,2177,19.0111830488523,64.0670982931136
"34025806503",3994,749,2150,18.7531296945418,53.8307461191788
"34025806504",2796,457,1959,16.3447782546495,70.0643776824034
"34025806600",5401,1015,3535,18.7928161451583,65.4508424365858
"34025807003",4374,756,3169,17.2839506172839,72.450845907636
"34025807004",2876,302,1995,10.5006954102921,69.3671766342142
"34025807100",2574,348,1771,13.5198135198135,68.8034188034188
"34025807200",2280,810,1339,35.5263157894737,58.7280701754386
"34025807300",3570,1264,2094,35.406162464986,58.655462184874
"34025807400",3133,111,2126,3.5429300989467,67.8582827960421
"34025807500",2923,951,1502,32.5350667122819,51.3855627779678
"34025807600",2946,779,1824,26.4426340801086,61.9144602851324
"34025807700",4304,785,2716,18.2388475836431,63.1040892193309
"34025807800",4273,760,2817,17.7860987596536,65.9255792183478
"34025807900",3629,518,2294,14.2739046569303,63.2130063378341
"34025808001",4191,663,2747,15.8196134574087,65.5452159389167
"34025808002",2192,361,1414,16.4689781021898,64.507299270073
"34025808100",4702,1001,3007,21.2888132709485,63.9515099957465
"34025808200",4223,593,2934,14.0421501302392,69.4766753492778
"34025808300",1761,273,971,15.5025553662692,55.1391254968768
"34025808401",2190,163,1512,7.44292237442922,69.041095890411
"34025808402",3457,572,2398,16.5461382701765,69.3665027480474
"34025808500",6261,1192,3901,19.0384922536336,62.3063408401214
"34025808600",6118,1632,3577,26.6753841124551,58.466819221968
"34025808701",4881,862,2829,17.660315509117,57.959434542102
"34025808702",4144,850,2017,20.511583011583,48.6727799227799
"34025808800",4432,898,2517,20.2617328519856,56.7915162454874
"34025808900",4595,596,2768,12.9706202393906,60.2393906420022
"34025809000",1671,303,1159,18.1328545780969,69.3596648713345
"34025809100",2945,566,1381,19.2190152801358,46.893039049236
"34025809200",1732,272,841,15.7043879907621,48.5565819861432
"34025809301",3139,630,2134,20.0700860146543,67.9834342147181
"34025809302",2661,411,1531,15.445321307779,57.5347613679068
"34025809400",4709,1053,2710,22.3614355489488,57.5493735400297
"34025809501",8557,2480,5165,28.9821199018348,60.3599392310389
"34025809502",8421,1897,5563,22.5270157938487,66.0610378814868
"34025809600",7336,1818,4514,24.7818974918212,61.5321701199564
"34025809701",5509,1499,3387,27.2100199673262,61.4812125612634
"34025809703",4320,931,2122,21.5509259259259,49.1203703703704
"34025809704",5990,1676,3603,27.9799666110184,60.1502504173623
"34025809901",4976,1249,2981,25.1004823151125,59.9075562700965
"34025809902",4698,1202,2872,25.5853554704129,61.1323967645807
"34025809903",274,97,173,35.4014598540146,63.1386861313869
"34025810001",5783,1471,3779,25.4366245893135,65.3467058620093
"34025810002",3536,368,1630,10.4072398190045,46.0972850678733
"34025810003",5190,1281,3276,24.6820809248555,63.121387283237
"34025810004",4094,1055,2550,25.7694186614558,62.2862725940401
"34025810101",4272,989,2599,23.1507490636704,60.8380149812734
"34025810102",4170,868,2682,20.8153477218225,64.3165467625899
"34025810200",12808,3218,7860,25.1249219237976,61.367895065584
"34025810300",2078,499,1246,24.0134744947065,59.9615014436959
"34025810401",4419,951,2916,21.520706042091,65.9877800407332
"34025810402",8054,1898,5070,23.5659299726844,62.950086913335
